SN,addr,pressure,lat,lng
4QBZ51,留仙大道南山智园公交车站牌对面路灯075,0.516380632,22.59999847,114.0122223
063NTJ,爱榕路与东滨路交汇东5米南侧,0.499726382,22.51039124,113.9354248
LJ2D02,牛成村206号西边5米,0.408857962,22.62083817,113.9362488
JJ262C,牛成村牛成路214号门口南边2米,0.158561979,22.61760902,113.9365082
996DSE,留仙大道塘朗村南门东行30米路灯3003418,0.244178945,22.5935154,113.9981079
4MP8G9,爱榕路与工业八路交汇东南角,0.093791962,22.50740242,113.9356384
5MLG24,留仙大道深圳大学城体育中心2032西行30米路灯3003028,0.180185197,22.5908699,113.9842529
5RT8P8,牛成村牛成路218号斜对面墙边,0.513465511,22.62186432,113.9361343
M0Y7P8,牛成村牛成路219—1斜对面,0.379271743,22.62186432,113.9361343
62LN3L,四海路与东滨路交汇南50米西侧,0.550268721,22.5095253,113.9330597
6Z47DP,牛成村路63—2门口大树底下,0.489342,22.61952591,113.936142
L907SB,留仙大道辅道与石鼓路交汇处西行30米路灯6206706西10米,0.199296782,22.58635712,113.9532394
8T7P6J,留仙大道悦方广场3号门公安通讯设备05560338,0.179975485,22.58632278,113.9514008
RM2G58,牛成村201—3对面，墙边,0.576973336,22.61986732,113.9360886
2U21FV,四海路与工业八路交汇北50米西侧,0.063689434,22.50610161,113.9332581
5RL6V3,崇文花园北边出口仙科路岗楼旁边人行道上,0.244703929,22.5977459,113.9968262
F728XU,工业八路与沿山路交汇东南角,0.538823061,22.50667381,113.9263535
DP3S54,崇文花园仙科路与岭仔路交叉东10米路南人行道上,0.253015706,22.59760475,113.9968491
E06K4R,留仙大道悦方广场2号门路灯197,0.384528886,22.58632469,113.9511871
557JAY,荔园路与工业七路交汇东5米南侧,0.054519257,22.50657654,113.9266815
78V6PL,留仙大道与同乐路交汇处西行10米,0.239021694,22.58732033,113.935463
K412EX,崇文花园仙科路与岭仔路交叉东60米路北人行道上,0.587850305,22.59738731,113.9980621
YAP891,崇文花园塘朗西路与岭仔路交叉北50米路西人行道上,0.576132537,22.59643555,113.9988327
VYQ366,崇文花园塘朗西路与岭仔路交叉西10米路南人行道上,0.568588108,22.59602928,113.999176
337TBQ,崇文花园塘朗西路与岭仔路交叉东南角智谷餐厅对面人行道上,0.185127245,22.59594917,113.9990463
2YL04V,留仙大道天悦集团斜对面路灯50,0.447551054,22.5859375,113.9525681
37H0LU,荔园路9号创意社区对面,0.365684562,22.49708557,113.9247665
34JZE5,荔园路与工业六路交汇北5米东侧,0.461486222,22.49861908,113.9262619
22H9UL,招商路与花果路交汇东南角,0.050696196,22.4961834,113.9341202
E0J4P5,崇文花园塘朗西路与仙科路交叉北50米路东人行道上,0.201331489,22.59605217,113.997345
7VXB04,留仙大道辅道与石鼓路交汇处西100米南侧路灯168,0.524925211,22.58594894,113.9529343
1A4W3J,崇文花园悦旗白街与塘朗西路交叉北10米路东,0.599730601,22.59585381,113.9973907
T9VJ03,留仙大道与石鼓路交汇处西行10米南侧路灯6412029,0.252428707,22.58609962,113.9540329
447CWJ,崇文花园悦旗白街与岭仔路交叉南50米路东,0.147571553,22.59682846,113.9962158
9PLS60,留仙大道辅道南方科技大学医院大门口监控设备05560359,0.30707514,22.58604813,113.9568405
5LTL77,崇文花园悦旗白街第一实验学校北十米路东人行道上,0.526700929,22.5966835,113.9962997
YDE484,崇文花园悦旗白街与岭仔路交叉东南角人行道上,0.388028248,22.59726143,113.996109
6PAS49,公园路82-1号四海小厨门口,0.075073397,22.50127029,113.931366
44H1ST,崇文花园学苑大道1227—30骄子便利店斜对面人行道上,0.071223864,22.59730339,113.9953461
04A5PD,公园路23号招商派出所马路对面,0.308070275,22.49823189,113.9314651
D642AD,留仙大道辅道西丽街道食品快速检测室门前，人行天桥南侧桥底,0.527355014,22.58606339,113.9581451
Q130PA,崇文花园南门仙科路北50米路东人行道上,0.545259501,22.5943737,113.9980087
Z351TF,留仙大道5028天虹商场肯德基斜对面树下,0.354208773,22.58665276,113.9617538
2JK89J,崇文花园南门仙科路与塘悟路交叉岗楼旁边,0.476783736,22.59334373,113.9977112
LC9H79,公园路深美国际学校门口,0.581855588,22.50012207,113.9313889
5C5E3D,平山二路与平山一路交汇处东行50米北侧,0.065036812,22.59135056,113.9761047
172JCY,崇文花园岭仔路崇文幼儿园西30米路南人行道上,0.133602295,22.59454155,113.9984131
6ZP53Q,平山二路哈尔滨工业大学（深圳）门前公安通讯设备05590383对面,0.452171699,22.59074593,113.9772415
QK4H77,崇文花园岭仔路崇文幼儿园北50米路西,0.16143698,22.59547043,113.9989471
7W11XD,平山二路哈尔滨工业大学（深圳）教学楼V对面人行道上,0.154994768,22.59077835,113.9776001
DBC819,工业六路与育才路交汇东北角,0.059791516,22.49757385,113.9271851
TT2S51,平山二路与留仙大道辅道交汇处北行50米人行道上,0.089023765,22.5905323,113.98069
P3PY84,平山二路与留仙大道辅道交汇处北行10米人行道上,0.072659734,22.58987236,113.9812546
VP0G77,育才路育才中学体育馆对面找北小区门口,0.408757535,22.49880028,113.9281311
1TP4Z8,丽康路路M460公交车停车场前面人行道上,0.326382487,22.62760735,113.988472
648PPX,深圳大学城哈尔滨研究院夏青路与秋实路交叉口东50米路南人行道上,0.313707741,22.59414291,113.9803619
107XDK,工业六路19号门口,0.294937483,22.5008831,113.9236526
4BL48N,工业六路9号门口,0.25839959,22.50047112,113.9242859
4WTS56,深圳大学城哈尔滨工业大学夏青路与秋实路交叉东150米路南人行道上,0.586519335,22.59438133,113.9808273
642DTL,深圳大学城秋实路与学苑大道交叉南100米路东人行道上,0.528326838,22.59601974,113.9817963
TC7E91,桃园路与前海路交汇处,0.457976701,22.53800774,113.9221268
15QN0J,沿山路26号门口,0.383272359,22.50187683,113.9238586
AFJ830,深圳大学城秋实路与学苑大道交叉南10米路东人行道上,0.531453322,22.5965004,113.98172
27LJ2W,工业七路149号门口,0.553974039,22.50307083,113.9252014
PV2T83,前海路3005-1对面公安通讯设备05500394,0.518721879,22.5352211,113.9215775
T4M4X1,深圳大学城学苑大道与秋实路交叉东十米路南人行道上,0.227576513,22.59683037,113.9820633
89NT3G,工业七路与南海大道交汇西30米南侧,0.344919472,22.50290108,113.9263229
PCW138,学苑大道与冬和路,0.535308307,22.59671593,113.9833755
ZS949N,同乐村一街8-1前面,0.585564855,22.57313538,113.9295502
E3E93P,深圳大学城学苑大道与冬和路交叉东20米路南绿化带里面,0.419701023,22.59616852,113.9852371
T3F34S,深圳大学城学苑大道与冬和路交叉东100米路南绿化带里面,0.087829779,22.5960331,113.9859543
BXV925,深圳大学城学苑大道与冬和路交叉东200米路南绿化带里面,0.062776571,22.59601021,113.9871826
DPN704,工业七路与南海大道交汇西南角,0.065020162,22.50261116,113.9269028
R3CK92,深圳大学城学苑大道与冬和路交叉南100米路东人行道上,0.402553659,22.59562111,113.9845047
7DCF57,南海大道与工业五路交汇西南角,0.073108977,22.49718666,113.923378
719KWT,荔园路与公园路交汇东30米南侧90号门口,0.112486693,22.50333405,113.9321976
5X18FP,工业六路与荔园路交汇西20米北侧,0.077984632,22.49868011,113.9255676
X1ZB49,深圳大学城学苑大道与冬和路交叉南200米路东人行道上,0.088003123,22.59476471,113.9850388
4MJ59R,南光路与桃园路交汇处,0.109008526,22.5382328,113.9349289
WS0G47,深圳大学城学苑大道与冬和路交叉南300米路东体育场门口人行道上,0.116308768,22.59398651,113.9853363
9E7EJ9,兴华路与兴全二路交汇路口公交站台,0.157959105,22.4921093,113.9255829
8S7Y5E,深圳大学城学苑大道与冬和路交叉南400米路东人行道上,0.166557328,22.59281731,113.9856033
YXA511,桃园路桃园地铁站B出口东侧,0.495548849,22.53819847,113.9309082
60NMY6,深圳大学城南门塘悟路与冬和路交叉南500米路东人行道上,0.053688996,22.59166718,113.985672
53X6DP,桃园路东往西桃园路前海花园公交站旁,0.428384502,22.53822327,113.9203644
63SH9G,深圳大学城学苑大道与秋实路交叉西50米路南绿化带里面,0.456791385,22.59668159,113.9811249
DP2W25,深圳大学城学苑大道与春华路交叉东50米路南绿化带里面,0.489867406,22.59682465,113.9822769
ZR72A3,桃园路大新地铁站d出口,0.321664713,22.53801918,113.9222336
RFM266,深圳大学城学苑大道与春华路交叉东100米路南绿化带里面,0.524283616,22.5954895,113.9782181
AMK076,深圳大学城学苑大道与校园路交叉西50米路南绿化带里面,0.398800582,22.59526062,113.9736328
930LPF,深圳大学城清华研究院春华路行政楼对面绿化带里面,0.404157627,22.5967598,113.9774704
7HF54W,深圳大学城清华研究院春华路行政楼北10米路西绿化带里面,0.174623981,22.59706116,113.9774399
G4P8E0,高新北二道与科技北二路交汇处西行5米人行道上,0.537873413,22.56495476,113.9452972
4T8YU1,深圳大学城清华研究院春华路北门天桥底下绿化带里面,0.428758151,22.59747314,113.9774323
C8B9J4,郎山路与科技北三路健康元药业门口,0.433682205,22.56261635,113.9491043
TH93K4,深圳大学城会议中心建筑工程春华路斜对面人行道上,0.285823051,22.59391975,113.9781876
557UGW,郎山路与科苑北路潮粤美食坊旁,0.22650709,22.56245041,113.9523926
8S60GP,科苑北路与郎山路交汇处南行人行道路灯3008094,0.109690307,22.56244278,113.9527512
10JX4H,崇文花园塘朗西路与仙科路交叉西20米路南福伴生活超市对面人行道上,0.536813112,22.59547806,113.9967651
79KJ2C,海昌街13号民心大药房门口,0.433223833,22.49256325,113.9294052
E173AL,白芒村南266-3旁边,0.370872003,22.62891388,113.9487762
2B88YW,海昌街12号金维康便利店对面,0.426429091,22.49237251,113.9302597
5D44QA,白芒村北136号对面墙边,0.250356534,22.62959671,113.9467545
80G5QF,科技北三路6号万讯自控对面,0.074608662,22.56093025,113.9487228
JQ8M54,白芒村北73号旁边胡同口,0.303703164,22.62895012,113.9482803
82EJ2W,高新北与科苑北路交汇处5米南侧,0.522250478,22.56015587,113.951889
2UW6Y7,望海路与工业二路交汇东50米南侧公交站台旁,0.292690842,22.48759651,113.9241486
BB105Z,白芒村北33号电信服务厅对面,0.547171969,22.62913895,113.9471512
2J34TQ,宝深路公安通讯设备05580068,0.597260709,22.56651688,113.9599686
87E7AR,工业二路与太子路交汇西南角,0.340475937,22.48844528,113.9204483
VW090P,白芒村北90-103益豪牙科门口,0.296390112,22.62971306,113.9466705
8FTP54,白芒村北12号保安服务公司培训中心对面,0.363228807,22.62949562,113.9468155
ZT482S,宝深路松坪村地下车库出口门岗旁,0.537810354,22.566082,113.9629517
N7JJ94,工业八路与后海大道交汇东北角,0.580148204,22.50566292,113.9398346
B5X92J,乌石头路18-8号霸道男装前面,0.537328621,22.56377029,113.9558487
3Z2P8R,白芒村北93-3家福便利店对面,0.51740556,22.63045692,113.9469528
218JXU,望海路与公园南路交汇东5米南侧,0.131717182,22.49104309,113.931076
A14D4G,望海路与福湾路交汇向南经,0.296138495,22.48776817,113.9239273
572DLX,白芒村25-2方向造型理发店旁边,0.29542042,22.62785721,113.9481506
3RT77M,望海路与金世纪路交汇东50米南侧,0.070093341,22.48823738,113.9394302
9RP1P2,高新北二道瀚林公寓对面路灯3271017,0.454288906,22.56503677,113.9546967
JWE867,白芒村南183号旁边,0.438914408,22.62791252,113.9499283
22EJG6,望海路与金世纪路交汇东100米南侧,0.341935994,22.48768616,113.9407883
2KVA38,石鼓路2019号往茶光大道方向，石鼓花园东门前10米,0.291228983,22.5827179,113.9549255
GPQ000,白芒村南161号对面,0.519616255,22.62800217,113.9501266
AWD820,石鼓路与打石一路交汇处北行路灯3300028,0.386855297,22.57870674,113.9550018
5LBP72,望海路与金世纪路交汇东150米南侧,0.419909306,22.48733139,113.9416504
S6UC44,白芒村南166-1对面斜坡旁边,0.383181646,22.62817192,113.9497375
T13M4V,沙河西路茶光站地铁B出入口旁,0.553857878,22.57900429,113.9607544
9N31MV,龙珠大道龙辉花园2公交车站牌旁,0.247731059,22.57396507,113.9655304
75EUX7,工业九路与爱榕路交汇东50米南侧,0.273926183,22.50750542,113.9368896
05XHQ5,龙珠大道龙珠车场公安通讯设备05570249西行5米人行道上,0.382987325,22.57285118,113.9718323
FYB303,白芒村南61号慧星教育对面,0.175044173,22.62842369,113.9489746
809MAH,NULL,0.28841151,22.536402,114.015219
1V81GM,水务科技,0.512706438,22.53609467,114.016716
19XDG8,白芒村北27-1-1黄焖鸡米饭门口,0.410863492,22.62845039,113.9473114
JU1A41,龙珠大道深圳市计量质量检测研究院斜对面路灯3005119,0.316237892,22.57216835,113.9766922
S8VW81,白芒村社区党服务中心门口,0.423464942,22.62889481,113.9485245
5PMJ93,望海路与后海大道交汇西100米南侧,0.394408824,22.48730659,113.9445496
K8MR85,望海路与后海大道交汇西50米南侧,0.338224315,22.48763084,113.9453659
CKB367,望海路与后海大道交汇西南角,0.341025633,22.48799706,113.9460297
3A5FB7,学府路与荔芳四街交汇处111—11柳州螺蛳粉门口人行道上,0.211508284,22.53350449,113.9297256
QSB410,南山大道3015—1连佳生活超市对面绿化带里面,0.281903779,22.54807281,113.9300232
VJ27W4,南头街与常兴路交叉西南角南山区婚姻登记处人行道上,0.479041756,22.54132271,113.9279556
055FHC,南头街19号南山区规划土地局门口绿化带里面,0.259548188,22.5379467,113.9319611
394JTY,南头街与南山大道交叉南5米路东,0.58580285,22.54113007,113.9312363
A29PC1,龙珠大道桃源村地铁站A出口旁,0.289682807,22.56637573,113.9874954
KMM142,龙珠大道桃源村地铁站A出口东10米南侧,0.174541561,22.5661087,113.9880066
57BC4Q,龙珠大道辅道路灯019,0.366648688,22.56466675,113.9922714
2V72FJ,龙珠大道辅道北环龙珠立交路灯017,0.172140221,22.56339836,113.9948959
J285NQ,龙珠大道辅道北环立交路灯017南50米,0.158340886,22.56298065,113.9948578
3ZJP11,北环大道北环龙珠立交下公安通讯设备570203,0.162761729,22.56122208,113.9940338
Z0G2J4,北环大道辅道路灯3009022,0.114582374,22.5612793,113.9943848
672JVJ,北环大道辅道路灯119,0.317916156,22.5607605,113.9921188
EXE664,北环大道与龙珠八路向东50米,0.217782348,22.56156731,113.9920502
Z846PG,北环大道高发科技园公交车站牌前,0.173880445,22.55957031,113.9850006
5U7F7G,龙珠五路高发科技园一路13号门面对面,0.093772927,22.56216049,113.9807053
8YU1J9,常兴路110号国大药房对面人行道上,0.080267992,22.53778076,113.9275589
NG3F95,常兴路69-1佳华时装城对面人行道上,0.369398495,22.53437614,113.9272537
6YPS31,常兴路11号南山区计划生育门诊对面人行道上,0.208761392,22.53186226,113.9278107
M9YP36,常兴路丁头商业楼对面人行道上,0.345846489,22.53274536,113.927681
44ZD8J,沙河西路西丽站地铁站C出入口前面10米,0.145803871,22.58538437,113.9610977
6B25MV,沙河西路路灯3238023东,0.0667213,22.60394478,113.9477234
GM6C79,沙河西路路灯3238026东,0.462879677,22.60457993,113.947052
1PQ0W0,沙河西路路灯3238066东,0.514394523,22.61816216,113.946167
2DL14K,同乐路公安通讯设备05560132,0.301046111,22.58885193,113.936264
752FZP,同乐路与沙河西路交汇处南5米东侧,0.307269645,22.61001015,113.9433746
YTX975,同乐路路灯3401184,0.071415487,22.5897007,113.9362793
Q42UT2,同乐路人行道公共安全视频采集区域560260斜对面,0.370385086,22.58359146,113.9361801
907RPY,同乐路人行道公共安全视频采集区域560260南行50米,0.155367772,22.5846138,113.9361877
4BMY57,同乐路路灯3401138西侧人行道5米,0.08190241,22.58243179,113.9361877
8T9BR0,2号路与同乐路交汇处,0.191894784,22.58178711,113.9361572
587GJB,正风路与玉园路交汇处西5米路南人行道上,0.173970589,22.54702187,113.9335556
LL2Q25,南山区玉园路南山交警大队门口对面人行道上,0.147474088,22.54815865,113.9320526
83NTJ9,南山区北环大道10043号诚光充电站马家龙站门口人行道上,0.260173553,22.55724525,113.9381638
ZJ25H6,桃源路与南山大道交叉东十米路南人行道上,0.319011856,22.53795242,113.9321136
7G3AU8,南光路大汪山警务室门口绿化带里面,0.591268424,22.53676224,113.9345016
1BX0L6,桃源路中潜潜水时间对面人行道上,0.295914033,22.53796005,113.9340363
3JS08A,桃源路田厦金牛广场对面人行道上,0.072664341,22.53796005,113.9331665
60TJ4F,龙珠三路91号精修自动波箱门面前面,0.352711242,22.57062721,113.9718246
3E2W6Y,龙珠大道龙井站地铁站B出入口路灯3005085,0.170264358,22.56962967,113.9816284
BZ2P13,龙珠大道百威年二手车门前,0.300916529,22.57294273,113.975296
34AP3X,龙珠大道辅道路灯3005134,0.138280903,22.57293892,113.9744415
N18PG0,龙珠大道一通二手车对面良路灯3005138,0.40904149,22.57344818,113.9709549
PL0A33,龙珠大道与龙珠三路交汇处西行路灯3005147,0.11706716,22.5733242,113.9713364
S9ST87,龙珠大道辅道路灯3005150,0.299868069,22.57427406,113.9674377
910GMX,龙珠大道深圳市珠光小学前路灯3005153,0.244070566,22.57348251,113.9705811
DVX110,龙珠大道桃源村公交车站牌旁路灯3005046,0.551681715,22.53907776,114.0006332
41MD8B,南山区西丽湖路金百合大酒店对面北20米路东人行道上,0.150791485,22.6012516,113.9709167
F2XM45,南山区西丽湖路金百合大酒店门口北20米路西人行道上,0.547056966,22.60135651,113.9707108
85K6NV,海德一道与中心路交汇西南角,0.168798726,22.52005005,113.9487762
U96Q0R,南山区丽山路219-1创客公寓门口人行道上,0.214818676,22.59638405,113.9706421
PXA052,珠光北路104号兴新华轴承皮带门口人行道上,0.277349353,22.58396149,113.9644928
2UR9J3,珠光北路公交站对面人行道上,0.490540029,22.58472061,113.9651947
28FSZ4,珠光北路康安门窗旁,0.43366952,22.58293724,113.9632568
1B3H9D,登良路与中心路交汇处往西50米北侧,0.181500619,22.5158329,113.9469757
G3K2R6,后海滨路与登良路交汇北20米东侧,0.243587366,22.51656342,113.9447479
1RGJ89,后海滨路与海德三道交汇南50米东侧,0.352853615,22.52351189,113.9471207
838RFR,珠光路鑫香江家具向北10米西侧,0.323983094,22.58100891,113.9638748
567BPK,珠光村1公交站北十米路东人行道上,0.447066234,22.57743835,113.9655991
7AW32S,龙井路691号对面龙井工业区公交站西100米路北,0.315734562,22.57004356,113.9657745
E543WS,东滨路与南山到大道交汇东50米南侧,0.45807013,22.51722527,113.9230042
0YP8X2,龙井路龙井工业区公交站台向东20米南侧,0.056900267,22.56872559,113.9669418
H0H69L,东滨路与荔林路交汇西南角,0.245325087,22.51663208,113.9234695
A587DG,龙井路龙井工业区公交站台西10米北侧,0.146313684,22.56898308,113.9667664
9Z85RG,东滨路与南山大道交汇路口南侧,0.319792675,22.51786613,113.9221954
L4M65P,龙井路光前村社区舞台旁,0.200404125,22.56848907,113.9681396
9PY20E,龙井路144号开玉汽车服务公司门口人行道上,0.575120438,22.56769371,113.9712982
8JZJ59,龙井路168-19小桃园土家菜馆门口人行道上,0.081561836,22.56797409,113.9701996
23CHC4,龙井村车管所门口西十米路北人行道上,0.536452363,22.56643677,113.976326
K3E8L1,山堡路欧洲城东公交车站牌旁路灯3002216,0.509787115,22.56264114,113.9756546
H863MU,前进路南山供电局车站牌旁,0.183667874,22.56199074,113.9236374
M79A6E,前进路南山供电局车站牌东行50米人行道上,0.532371817,22.5630722,113.9221954
M6E42K,前进路高架桥下面,0.556687853,22.56185722,113.9260788
972NSA,前进路高架桥北侧20米路灯LD35,0.448370168,22.56184196,113.9270248
1D58WE,前进路与南农路交汇处公安通讯设备05500041,0.11811043,22.56184196,113.9274979
039ABD,前进路新芳五金对面路灯LD37,0.417757405,22.56187057,113.9285126
4K4P8Y,前进路与南山大道交汇处西行10米人行道上,0.093860206,22.56189346,113.9297714
DDW606,南山大道与前进路交汇处南行10米人行道上,0.367018043,22.56187439,113.9289703
3DJ0B8,南山大道合兴果品商贸行旁报刊亭旁,0.13447522,22.5604763,113.9300079
91C9QR,前进路与同安路交汇处西行5米,0.11188856,22.5621109,113.9273682
C6VA38,二号路往兴业工业园区人行道上,0.097964235,22.56702995,113.9253387
PTA963,二号路路往鼎海体育标识牌旁路灯旁,0.283333141,22.56727791,113.9253464
5P19MY,二号路兴业工业区南成汽修厂标识牌下,0.464286645,22.56744194,113.9275665
3JNU49,二号路公安通讯设备05500430东行20米,0.554909858,22.56692314,113.9275513
22GAW0,中山园路东行20米路灯3400012东10米,0.421710395,22.56547165,113.9282837
1KW20D,龙井路158号有信拍二手车门面前面,0.510499551,22.56765366,113.9707947
ZJ7J08,听海大道与前湾二路交汇处南行10米,0.373474049,22.52566338,113.8996582
692ASY,月亮湾大道与港城路交汇南50米东侧,0.158099736,22.50753784,113.9002609
26J3AP,月亮湾大道与港城路交汇南100米东侧,0.525369207,22.50668144,113.8996658
C99XS1,月亮湾大道与港城路交汇南250米东侧,0.599867696,22.50552177,113.8989868
46CJS8,月亮湾大道与港城路交汇东南角,0.205202233,22.50844383,113.9008865
F4V39M,月亮湾大道与铲湾路交汇东北角,0.115689382,22.51241112,113.9034195
S1U88U,月亮湾大道与铲湾路交汇南10米东侧,0.323430353,22.51155853,113.9028778
B233SC,月亮湾大道与港城路交汇北20米东侧,0.304440981,22.50961876,113.9015961
44C2UL,前湾二路与听海大道交叉南10米路西人行道上,0.334285821,22.52558708,113.8995895
RH3N18,前湾二路与听海大道交叉南100米路东绿化带里面,0.420591382,22.52466774,113.8989792
PRB959,滨海大道与梦海大道交叉西200米路南绿化带里面,0.395016441,22.53141975,113.9056473
S14V9L,月亮湾大道与沿湖路交汇南50米东侧,0.298154524,22.5179348,113.9085617
0XF7M6,月亮湾大道与沿湖路交汇东北角,0.550494471,22.51865959,113.9093246
867YEJ,月亮湾大道与沿湖路交汇北50米东侧,0.347032559,22.51929283,113.9100494
ERJ966,月亮湾大道与沿湖路交汇南100米东侧,0.22283492,22.52017975,113.9108582
838EPP,前湾二路与临海大道交叉北200米路西绿化带里面,0.200664591,22.5295372,113.8968658
QG6T79,前湾二路与临海大道交叉北30米路西绿化带里面,0.174769971,22.5290966,113.8983307
1X9Z6B,月亮湾大道与荔海二道交汇东北角,0.537528334,22.52048492,113.9112091
55H6AK,月亮湾大道与东滨路交汇南50米东侧,0.370760022,22.52050591,113.9112244
0DP36F,月亮湾大道与东滨路交汇北150米东侧,0.293768916,22.52393723,113.9146957
KWE467,月亮湾大道与东滨路交汇北100米东侧,0.32655475,22.52353477,113.9142838
GQ38K4,前湾二路与临海大道交叉东十米路南人行道上,0.112901722,22.52895546,113.8971481
PBH774,月亮湾大道2242号,0.115657371,22.52269936,113.9135513
71L2YY,月亮湾大道与东滨路交汇北10米东侧,0.594132461,22.52223015,113.9130249
P878RJ,前海二路与临海大道交叉东100米路南人行道上,0.280360482,22.52669144,113.8978043
5R23JC,前湾二路与听海大道交叉北20米路西绿化带里面,0.584305126,22.52380371,113.9035492
1GS9J3,听海大道与前湾二路交汇处北行30米,0.124116409,22.52416611,113.9040146
G9FT76,怡海大道公共安全视频采集区域05510406对面,0.39157992,22.54981995,113.9121475
J200KF,前湾一路与鲫鱼门街交汇处,0.492775429,22.5249958,113.9091721
3JG3V9,前湾一路与鲫鱼门西二街交汇处东行30米,0.441451867,22.52540398,113.9087296
G4UF96,妈湾一路与航海路交汇处,0.243774006,22.51444626,113.877182
2AWZ28,航海路与妈湾一路交汇处,0.561083594,22.51965141,113.8927383
1M0CX3,临海大道与梦海大道交汇处北行150米,0.451241325,22.52860832,113.9133911
6A6A3C,前湾二路与听海大道交叉北200米路东绿化带里面,0.098875772,22.52853584,113.9025497
693PEY,前湾四路新修路与临海大道交叉西50米路北,0.560262339,22.53823853,113.9002686
8GTG57,振海路与妈湾一路交叉东20米路南绿化带里面,0.522837602,22.51305199,113.8916931
XTF392,振海路与妈湾二路交叉东20米路南绿化带里面,0.265086652,22.5127182,113.891243
8ES3N1,月亮湾大道与创业路交汇东北角,0.223084049,22.52532005,113.9159088
1HSP12,月亮湾大道与桂庙路交汇东南角,0.097979508,22.52815819,113.9211578
78B7YW,临海大道与港城路交叉东200米路北,0.496169759,22.50801086,113.9023056
1DS9F0,月亮湾大道与桂庙路交汇南50米东侧,0.129016787,22.52676964,113.916275
11P3PK,月亮湾大道与桂庙路交汇南100米东侧,0.498706533,22.5263958,113.9161224
BRE561,月亮湾大道与创业路交汇北50米东侧,0.585970812,22.52676582,113.9162369
LC7J35,梦海大道与前湾三路交叉南2米路西绿化带里面,0.482890142,22.52041817,113.9001389
3S6PN1,前湾一路前海周大福全球商品购物中心,0.301752614,22.52671623,113.9072342
C68K3Z,听海大道新修路与前湾二路交叉北300米路西绿化带里面,0.59707796,22.52568817,113.9058228
V07JM1,听海大道新修路与前湾二路交叉北400米路西绿化带里面,0.355074055,22.52617073,113.9061966
PBF191,听海路与妈湾二路交叉西10米路北绿化带里面,0.191021381,22.52108192,113.8854904
27BX3P,听海路与妈湾二路交叉西150米路北绿化带里面,0.314841291,22.52140617,113.8852768
13PK0A,兴海大道与前海路交汇南50米东侧,0.119778016,22.50054932,113.8980331
Q604YN,前湾四路与听海大道交叉东南角人行道上,0.144432685,22.52273178,113.8911438
NP2X68,前湾四路与听海大道交叉口西南角绿化带里面,0.327152246,22.52348328,113.8902512
9PAL99,听海路与通海路交叉西100米路北绿化带里面,0.199108374,22.51807213,113.878952
9J9J4T,听海路与妈湾大道交叉东50米路南绿化带里面,0.513937229,22.51748276,113.8780746
4WS73F,听海路与妈湾大道交叉东150米路南绿化带里面,0.173834409,22.51774216,113.8788986
XJ8T33,听海路与通海路交叉东100米路南绿化带里面,0.257662498,22.51892662,113.8828125
13YFR7,听海路与妈湾二路交叉西100米路南绿化带里面,0.316804143,22.51931,113.8841782
F380XC,航海路与通海路交叉西100米路南绿化带里面,0.107174528,22.51554489,113.8811493
4E38EX,航海路与通海路交叉西200米路南绿化带里面,0.263371312,22.51519966,113.8801117
C555YN,航海路与妈湾二路交叉东200米路北绿化带里面,0.367189268,22.51516533,113.8790207
F7AZ95,航海路与兴海大道交汇处西行150米,0.189125539,22.51417542,113.8826675
L42PT0,航海路与通海路交汇处西行5米,0.397734799,22.51265335,113.8772736
Y5NJ95,汇海路与邮轮大道交汇处,0.2635172,22.47808075,113.9166183
G6J50R,海运路与邮轮大道交汇处西行5米,0.331284871,22.47502899,113.9185638
4EFR96,海运路与商海路交汇处,0.091725674,22.4752121,113.9190521
J6A21B,怡海大道与妈湾二路交叉西200米路北绿化带里面,0.45512615,22.50707817,113.8891296
74U9VP,怡海大道与妈湾大道交叉东200米路南前海酒库对面绿化带里面,0.231627888,22.50492287,113.8831177
X864RZ,怡海大道与妈湾大道交叉东400米路南前湾报税港区斜对面,0.5003661,22.50625801,113.8856277
962VAQ,怡海大道与妈湾二路交叉西300米路南深国际西部物流8仓斜对面桥下绿化带里面,0.170170887,22.50728607,113.8910675
961LPJ,海运路与邮轮大道交叉北5米路东绿化带里面,0.561229538,22.47549057,113.9190903
FL25D6,商海路与海运路交叉北5米路东绿化带里面,0.34724775,22.47610474,113.9202728
0JM2K1,商海路与海运路交叉北200米路东绿化带里面,0.480817568,22.47664261,113.9198608
S37X0X,海运路与商海路交叉西50米路北绿化带里面,0.26714979,22.47570419,113.9198227
8TJ9D2,海运路与商海路交叉东10米路南绿化带里面,0.523397497,22.47608757,113.9206238
3NDG73,海运路与乐海路交叉南10米路东绿化带里面,0.058138407,22.47577858,113.9206161
PPS637,乐海路与海运路交叉西5米路北绿化带里面,0.244098808,22.476614,113.9212112
M88SP3,乐海路与海运路交叉西150米路北绿化带里面,0.513372755,22.47628593,113.9207611
N347RY,邮轮大道与海运路交叉北100米路西绿化带里面,0.356798957,22.47584152,113.9185104
RJ7H45,邮轮大道与太子湾大道交叉东5米路南绿化带里面,0.290627836,22.47517967,113.9188995
7S30LA,太子湾大道与商海路交叉西10米路南绿化带里面,0.135875842,22.47675133,113.9194183
K276XT,太子湾大道与商海路交叉东100米路北绿化带里面,0.143079492,22.47729111,113.9198914
